# AGAGE data for CFC-11
# Created by lw13938 on 2024-05-29 14:28:08.516723
# Contact AGAGE data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# MHD 
#   1. ALE
#------------------
# THD 
#   1. ALE
#------------------
# RPB 
#   1. ALE
#------------------
# SMO 
#   1. ALE
#------------------
# CGO 
#   1. ALE
#------------------
# SCALE: SIO-05
# UNITS: ppt
date,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
box,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
1990-01-01,261.83,257.83,,245.45,1.624930973667497,1.3258127133136113,,1.1868567724877337,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-02-01,262.34,257.47,,246.22,1.4615693707573376,1.4210223257584662,,1.0748014599469058,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-03-01,262.96,,,247.02,1.5098075313416608,,,1.159443113664487,MHD,,,CGO,ALE|,,,ALE
1990-04-01,263.86,261.41,,248.27,1.2626688302860731,1.4707270588168289,,1.292553001553128,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-05-01,264.75,261.3,,248.48,1.4148982154204592,1.6343778285329253,,1.4265203519838054,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-06-01,264.37,260.96,,250.32,1.1785254482038139,1.1485801283741592,,1.198878585238722,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-07-01,263.02,261.67,,250.94,1.1404821665523754,1.8967831303509635,,1.4372214380588677,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-08-01,263.82,262.55,,250.92,1.1409551001437348,2.485752844994852,,1.1522064774961127,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-09-01,264.98,263.24,,251.98,1.510711377141246,2.6733866091263345,,0.8164829675039156,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-10-01,265.28,261.09,,252.64,2.4569403950246738,2.50507685501583,,0.6429595960680577,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-11-01,266.95,262.28,,252.98,1.966934542479744,2.180757768277807,,0.8434673282492926,MHD,RPB,,CGO,ALE|,ALE,,ALE
1990-12-01,266.17,263.29,257.55,253.36,2.231023747158241,2.024317998165308,3.6334432603798836,0.7916626184025617,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-01-01,266.15,262.89,256.05,252.96,2.2506531731033106,1.4714022391501242,1.6419310894187977,0.887643638909219,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-02-01,267.7,262.6,,252.45,2.319883191542195,1.1402343731005482,,0.7483657971874449,MHD,RPB,,CGO,ALE|,ALE,,ALE
1991-03-01,,261.96,,252.36,,1.1958574273281912,,1.2188252779525044,,RPB,,CGO,|,ALE,,ALE
1991-04-01,,263.03,,252.94,,1.1964585404868822,,1.2664064622450408,,RPB,,CGO,|,ALE,,ALE
1991-05-01,265.89,263.46,,254.62,1.1421845646724527,1.3002279028293462,,1.1636443793805735,MHD,RPB,,CGO,ALE|,ALE,,ALE
1991-06-01,267.08,266.99,254.85,255.3,1.2832416840112386,1.2831937382390861,1.7774049109868015,1.0157538630987333,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-07-01,267.59,266.57,256.11,255.6,1.2364899048257532,2.1820890188404323,2.061144432148315,1.0989305171847763,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-08-01,267.5,262.23,255.56,256.1,1.1896570934517223,2.2789553103613067,1.9141828383976283,1.0714491390635394,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-09-01,266.58,262.21,255.35,256.84,1.0231452168602462,2.653377179237057,2.316316315532056,1.0076085406227957,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-10-01,267.05,261.95,256.5,257.32,1.1800712683562804,2.337875440309,1.7391170633399005,1.1651638386699101,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-11-01,268.24,261.5,256.93,257.67,1.0882090359191106,2.0237239337419517,2.2380780468392967,0.9990336340604355,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1991-12-01,268.66,263.47,258.3,258.72,1.3313061934566368,1.481251527831786,2.7116785130984833,1.045445483181213,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-01-01,268.23,263.21,257.89,258.46,0.8815243457919922,1.5195247712676485,2.0127490070488174,1.0086684407157784,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-02-01,267.62,264.78,260.64,258.93,0.8463145921369901,1.7132068257814057,3.108103765413246,1.0272460985294614,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-03-01,267.35,265.61,261.08,258.72,1.1616275726755112,1.8981845538766773,2.3474660129560982,1.184675592009897,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-04-01,267.93,266.33,260.77,259.05,1.0059191823123765,2.123201608982058,2.101828380678118,1.0824941895456068,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-05-01,267.5,267.68,261.07,259.37,0.9249778375723388,1.7531202499954188,1.4418333173234692,1.2508470570233596,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-06-01,267.63,268.57,261.41,259.91,1.0970241981214452,1.957741658887607,1.3276061469939042,1.0278794738372783,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-07-01,267.29,269.65,262.4,259.64,0.9604668119700961,1.6378462912007343,0.9390770072789557,1.1199004865504794,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-08-01,267.28,269.5,266.67,259.78,0.872056656361271,1.9385647887032302,2.358908433064751,1.009536160770876,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-09-01,267.83,268.08,263.62,260.55,1.1526214672580066,2.0454777508406194,1.1408367504879917,1.1763455845966355,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-10-01,269.14,268.19,263.01,261.07,1.1534023709772752,1.9380996472875176,1.4331734388607682,1.0377780663243947,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-11-01,270.36,267.49,261.71,261.44,1.154132572877137,1.9866480071356374,2.0042304851728003,1.1209720051883545,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1992-12-01,270.38,267.8,263.8,261.31,1.3606063654356466,1.4545429214705217,2.0147087944415194,0.9923730474050573,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-01-01,270.22,268.53,263.97,260.99,1.313212949945286,0.9882800230218154,1.819692614675347,0.8150928763374147,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-02-01,269.49,268.13,263.75,260.6,1.200133176716651,0.721420726112024,1.9463000796382863,0.7554837136563568,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-03-01,269.57,268.34,264.01,260.84,0.9265149979055924,0.7216205861365098,2.2794813614188647,0.893462933946339,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-04-01,269.85,267.97,262.88,261.15,1.0526237208043527,0.7374471353961585,2.112299952578705,0.9741613139516473,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-05-01,269.94,268.2,261.94,261.46,0.8225211639927571,0.7134731770711495,1.838409139124368,1.001551301180324,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-06-01,269.09,267.62,262.33,261.21,0.7466378880930166,0.7700314206991816,1.3185869686842806,0.9382273179224744,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-07-01,268.97,268.34,261.57,260.86,0.6749835878775128,1.0334100204352579,1.0472594206518269,0.7978738781135776,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-08-01,268.83,268.03,262.57,261.492,0.7220873190854414,1.0697245473036505,1.6252366266313345,0.6550296551484063,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-09-01,269.17,268.02,262.69,261.63599999999997,0.8648574284724622,1.1249430582140592,1.4808968405719556,0.6824673582155852,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-10-01,269.69,268.41,261.58,261.974,0.8652720393124927,1.0516807766313883,1.9162634700854684,0.7751114528185995,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-11-01,268.8,268.87,260.5,262.175,0.9615450100749314,0.8820233312469687,1.9549481425347324,0.8177820433342861,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1993-12-01,268.72,269.42,263.18,262.276,0.988412222862506,0.7387983954936557,2.073213713958115,0.883958750423661,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-01-01,268.81,269.34,264.26,262.20599999999996,0.9794807651077178,0.7715651178844207,1.926959618117619,0.8733619440278811,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-02-01,268.671,268.92,264.69,262.503,0.8557986398545864,0.7878667361832203,1.5682651682722537,1.115120187254737,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-03-01,268.159,268.51,264.33,261.758,0.9772265234628867,0.7875086713528938,1.9465015009457352,0.6250601262629379,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-04-01,268.447,268.52,263.83,262.027,0.7790913342035323,0.7959168646435381,1.5390230824727744,0.789509886414502,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-05-01,268.58799999999997,268.47,263.8,261.98,0.7274930619494869,0.7217443596620621,1.3668033971277656,0.7567045739415086,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-06-01,267.592,268.7,263.23,262.02099999999996,0.9232735374025619,0.7793145747385969,1.057488763166777,0.6844251685677258,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-07-01,267.955,269.23,262.7,262.426,0.5559889369259068,0.9086039125075349,1.9361737789774967,0.6887790342472396,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-08-01,267.66900000000004,268.83,262.36,262.407,0.5177803931360863,0.8995054732373784,2.0240088661307785,0.6506028205759947,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-09-01,267.983,269.27,263.54,262.664,0.5598625849436984,1.0249469314184028,2.2989998975415373,0.6842663844247794,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-10-01,268.556,268.29,264.48,262.736,0.7154139727096194,1.704924509090065,2.11281119748642,0.6851265040718831,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-11-01,268.77099999999996,267.96,263.46,262.68,0.6102605157872824,1.2742898248420569,2.200748190796939,0.6709478392125576,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1994-12-01,268.563,267.8,264.35,262.54400000000004,0.7371863926583561,0.7952956119582203,2.2795822340069245,0.7497333799132596,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-01-01,268.303,267.71,263.27,262.3,0.657487216233928,0.7050331402820722,1.3951116076586847,0.5301955322331564,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-02-01,268.084,267.44,264.84,262.08,0.6024232063121076,0.712742473279094,1.4054034927863244,0.5565895898990566,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-03-01,268.069,267.61,264.91,262.324,0.6059274966760958,0.6813476990318527,1.4819088732901224,0.6512814562833492,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-04-01,267.992,267.29,264.36,261.817,0.5960322666465634,0.7368151036019824,1.5970312134006648,0.6842252861535008,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-05-01,267.67,267.06,264.06,262.07099999999997,0.5685885207986529,0.6501398861906567,1.424114767150457,0.7100372491249737,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-06-01,267.312,267.01,264.02,262.212,0.5451335668261862,0.7123296362331136,1.3384127893232343,0.6014766332424228,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-07-01,266.812,266.76,264.3,262.3,0.5545799554263028,0.8716489533384412,1.0125351818085138,0.540751608781703,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-08-01,266.543,266.5,264.17,262.41,0.5179880668253275,1.114772156092894,1.3574798781506856,0.5459670875941149,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-09-01,266.52,265.91,264.1,262.393,0.5392070572831925,1.2920575869271462,1.4432452853205513,0.5002401636308704,MHD,RPB,SMO,CGO,ALE|,ALE,ALE,ALE
1995-10-01,266.98900000000003,265.82,264.1,262.028,0.5671100447618258,1.3203750593463965,0.8695728569820933,0.5002951152340387,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1995-11-01,267.1555,266.0,263.7,262.053,0.5766120677036165,0.793747667713109,1.012134618714329,0.46283446664119565,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1995-12-01,266.99850000000004,266.19,264.08,261.995,0.5596249096008505,0.687745750416533,1.5487510809629803,0.47065691630316026,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-01-01,266.7905,265.86,265.02,261.797,0.5542344336822099,0.7032387513327177,0.7760819138621902,0.48883579367210833,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-02-01,266.89,265.99,264.92,261.496,0.5569162832742459,0.7437887744891019,1.5876295135780263,0.47553044541959666,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-03-01,266.67949999999996,265.52,265.49,261.519,0.5680554256794313,0.6792512261483228,1.3866655857329122,0.52015862930856,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-04-01,266.5565,265.21,265.32,262.07,0.560056301894872,0.6481983036818285,2.0347752795195837,0.5539553712565661,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-05-01,266.698,265.18,264.76,262.827,0.5848822337891962,0.6946368165768354,1.7422831329769566,0.5260187845868625,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-06-01,266.4435,265.298,264.43,262.351,0.556690106838769,0.5853115014573351,1.386146982013091,0.5465343546700061,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-07-01,266.106,265.599,264.31,262.214,0.5845340043865369,0.5207596775198325,0.8872660406078889,0.4930485020743497,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-08-01,265.7885,265.349,263.753,262.233,0.6112024447223359,0.8135636637722705,1.0964634290404036,0.4813910411503729,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-09-01,265.8375,265.173,263.499,262.151,0.6123351742305843,0.5865456529702014,0.8910500608173259,0.49087295282034027,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-10-01,265.96500000000003,264.943,262.941,262.031,0.5695172920430073,0.5773756755505378,0.5729870870022814,0.4912293019559807,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-11-01,266.121,265.253,263.317,261.825,0.5921422462558806,0.5630447888605665,0.6530702540859138,0.47599366214268024,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1996-12-01,266.06600000000003,265.188,263.238,261.765,0.5893059543830862,0.559692923736436,0.7837820272809526,0.45745988127485016,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-01-01,265.901,265.195,263.277,261.69,0.5701059594589062,0.4807459550989483,0.8169735819145194,0.472983128257235,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-02-01,265.4705,265.07,263.152,261.349,0.5478420767957131,0.49642218780388936,0.5835181027750895,0.5117435368332071,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-03-01,265.4155,264.79,263.348,261.203,0.5580180932183472,0.4769194742259955,0.8067747845007551,0.5041677681635747,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-04-01,265.27200000000005,264.7,262.922,261.159,0.5640545088899123,0.4897807574823658,0.5777401006465105,0.5521986052131607,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-05-01,265.225,264.569,262.232,261.04900000000004,0.5935540494344218,0.46990179266327553,0.5633968333860602,0.5267791243268474,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-06-01,264.89,264.32599999999996,262.05400000000003,261.158,0.6002097824727618,0.4848006598041714,0.5173104340963558,0.5196941047076059,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-07-01,264.5485,264.205,262.337,261.115,0.6159709219287547,0.5149125770303149,0.4757698981825563,0.5018241431577402,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-08-01,264.2575,264.134,262.165,261.242,0.6131117250093983,0.49153222792341916,0.5180405846031757,0.4829878873883279,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-09-01,264.227,263.969,262.181,261.202,0.6229245325673407,0.5641417023941414,0.5362159308600967,0.48596687242881076,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-10-01,264.52549999999997,263.779,262.055,261.01,0.5885692608220718,0.5719433221508579,0.5335751371119161,0.4862140716351183,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-11-01,264.749,264.087,261.768,260.893,0.5947620149963849,0.6007232104194411,0.5060371169286301,0.4681781744906954,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1997-12-01,264.88800000000003,264.091,261.718,260.728,0.5622760180842146,0.47546691165564825,0.5476856374796037,0.4661442591720293,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-01-01,264.68399999999997,264.014,262.164,260.481,0.581163924234256,0.4913671580618306,1.0458072026017797,0.48446454925428756,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-02-01,264.448,263.76099999999997,261.405,260.082,0.5620745737375423,0.4879793588972386,0.6712349733915837,0.5021216741124008,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-03-01,264.215,263.67,261.502,259.815,0.5440760420529469,0.4838853008554817,0.8129392583522093,0.54085655733845,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-04-01,264.2175,263.252,260.768,259.621,0.5353766165084164,0.49551300254407055,0.5704391918070146,0.5106474742138258,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-05-01,263.8935,263.079,260.85900000000004,259.632,0.5673789167004358,0.47776043601051776,0.5479291831754903,0.5225470936532324,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-06-01,263.34,262.829,260.745,259.611,0.613916131353461,0.4933623953008174,0.5948320476100796,0.5106344588663793,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-07-01,262.75149999999996,262.594,260.64,259.846,0.5717468215265914,0.4873759930691704,0.4973429566968854,0.49902610744625375,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-08-01,262.18399999999997,262.367,260.63599999999997,259.784,0.5844865709589572,0.5224387938159264,0.4893257388588505,0.4656915075877592,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-09-01,262.22450000000003,262.342,260.633,259.76599999999996,0.5325541496454986,0.5465232949361262,0.5214102754682152,0.5050877541332397,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-10-01,262.4625,262.262,260.48900000000003,259.631,0.5384409007495623,0.5587855340008723,0.524850996902702,0.47875790935728674,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-11-01,262.762,262.403,260.92,259.53700000000003,0.524736413572224,0.4948875186211914,0.5217776066333242,0.4591908134802351,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1998-12-01,262.678,262.44599999999997,260.77,259.486,0.5131954433849155,0.4907580172192402,0.6535224111107438,0.47955441770643714,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-01-01,262.62300000000005,262.327,260.982,259.368,0.528778167788951,0.47528577152934004,0.6080540330179877,0.4865508237845662,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-02-01,262.456,262.153,261.04,259.13,0.5213653891045704,0.4646869271316335,0.5417270686388119,0.49314175818318207,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-03-01,262.28499999999997,261.863,260.366,258.743,0.5220358305097458,0.46298370464697786,0.5174867748332899,0.5189949195564827,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-04-01,262.1225,261.617,260.349,258.552,0.5475372177450589,0.47149151000186634,0.5564907012795093,0.502353252166481,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-05-01,261.5895,261.302,260.03,258.433,0.5152462132478414,0.4776552754050143,0.6904324284852211,0.5359638939815256,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-06-01,261.2075,261.02099999999996,259.9,258.26,0.4954020151594057,0.4609152024493876,0.5612948472950736,0.5094619344524182,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-07-01,260.6035,260.819,259.642,258.327,0.5476178517756337,0.4849298608542889,0.4943720850734192,0.49979702645998203,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-08-01,260.4605,260.681,259.61400000000003,258.418,0.5490681291736391,0.5220725375157748,0.5031883725104944,0.4911022791368821,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-09-01,260.629,260.578,259.194,258.255,0.5886718845341266,0.6290208969939234,0.5685997853219433,0.4714550363120538,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-10-01,261.09900000000005,260.695,259.093,258.152,0.5563976372798145,0.5615678236366467,0.5477359834641504,0.46751009087103135,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-11-01,261.381,260.67,259.226,258.063,0.5072161960467745,0.6033614614673364,0.5790018867279795,0.4450203036274188,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
1999-12-01,261.36699999999996,260.876,259.17900000000003,257.955,0.4983187074993673,0.49875153702275443,0.6097325728095556,0.4552014960256612,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-01-01,261.19849999999997,260.868,259.45799999999997,257.793,0.49973104805461105,0.4780192573165228,0.5436324508671645,0.45796453025691847,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-02-01,261.086,260.645,259.243,257.64099999999996,0.5093888028350839,0.4791781391340803,0.5832235837184913,0.47851744513169003,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-03-01,261.01050000000004,260.611,259.249,257.318,0.5008553100868953,0.47572189239277185,0.6164363005555076,0.4827091629516059,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-04-01,261.015,260.447,258.894,257.107,0.49407064816279056,0.46936931931160564,0.6302474310016345,0.49151527360748415,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-05-01,260.7645,260.385,258.731,256.995,0.49669452243631596,0.4595703335246956,0.7330728679498103,0.5272370063491371,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-06-01,260.645,260.36400000000003,257.961,257.017,0.498442262477812,0.4603877669853534,0.4851570121659173,0.4935957961934441,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-07-01,260.27549999999997,260.156,258.07099999999997,257.006,0.482153440208239,0.4605135497465412,0.5242391067680472,0.48124145200944607,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-08-01,259.8995,260.073,258.062,257.036,0.47913071312183697,0.4998821773600655,0.6331553911644755,0.4654640840685348,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-09-01,259.99249999999995,259.97,257.965,256.936,0.5173028766051856,0.5580323165408972,0.5630689207690298,0.4979580672363487,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-10-01,260.22799999999995,259.992,258.014,256.849,0.5117283426575471,0.5722712211564024,0.5266415611606817,0.46661312297294,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-11-01,260.452,259.825,258.182,256.873,0.515529315769957,0.5395916218771377,0.5312253189725054,0.46018188752952893,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2000-12-01,260.4385,259.786,258.288,256.681,0.49010633891285266,0.5167400124218755,0.6911588014462667,0.46828511352397273,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-01-01,260.45550000000003,259.552,258.33799999999997,256.277,0.5254168752042896,0.5323054914259668,0.5233465553002522,0.5146420366295781,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-02-01,260.1225,259.457,258.302,255.924,0.5516004989265328,0.48877184167404736,0.5580573477719294,0.4893838575868232,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-03-01,259.87350000000004,259.08799999999997,258.03700000000003,255.639,0.5506438451174771,0.48827049354291313,0.6369283468527995,0.4895511451337439,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-04-01,259.47900000000004,258.897,257.495,255.34599999999998,0.5024461560097361,0.4595560911564986,0.7261827649180336,0.5039256334747816,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-05-01,259.11699999999996,258.598,256.806,255.40599999999998,0.5197737934946701,0.47633044154897347,0.6197792053531321,0.50400346782553,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-06-01,258.67,258.434,256.94599999999997,255.59099999999998,0.5079569690278892,0.48685379615584806,0.4843040285863416,0.5236081586065672,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-07-01,258.19399999999996,258.224,257.039,255.747,0.49489034400376003,0.4748219281905165,0.6669046121101277,0.48320773141894163,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-08-01,257.7555,258.006,256.759,255.692,0.5480894254749311,0.534800678619764,0.5740814151732836,0.4784064183221626,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-09-01,257.83799999999997,257.805,256.315,255.61,0.6455247180895863,0.5220597189441071,0.5207939043575683,0.47572089356680564,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-10-01,258.322,257.765,256.495,255.44,0.6650341754759976,0.5338675451607824,0.5936856016984073,0.45413980184079883,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-11-01,258.35249999999996,257.797,256.14599999999996,255.269,0.6077335324761995,0.5232779286526807,0.6116204539491464,0.4487888051680434,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2001-12-01,258.282,257.937,256.074,255.048,0.5658257720371528,0.5203937256353501,0.7117535860805762,0.4472311200019963,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
2002-01-01,258.038,257.73,256.339,254.845,0.5892998304569924,0.5018399818906422,0.5632164666251867,0.4511215950317608,THD|MHD,RPB,SMO,CGO,ALE|ALE,ALE,ALE,ALE
